SPLS , 2012-06-19 , 12.9899997711 , 12.7757139206 , 14.6897497177 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-20 , 13.029999733 , 12.7678565979 , 14.6858501434 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-21 , 12.6400003433 , 12.7592859268 , 14.6808996201 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-22 , 12.75 , 12.7585716248 , 14.6731004715 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-25 , 12.2399997711 , 12.7228574753 , 14.6646499634 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-26 , 12.6000003815 , 12.6999998093 , 14.6597995758 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-27 , 12.6599998474 , 12.6914281845 , 14.6536998749 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-28 , 12.5900001526 , 12.6721429825 , 14.6462001801 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-29 , 13.0500001907 , 12.7064285278 , 14.6384496689 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-02 , 13.0200004578 , 12.7250003815 , 14.6288499832 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-03 , 13.1700000763 , 12.7700004578 , 14.6204500198 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-05 , 13.1700000763 , 12.8085718155 , 14.6138496399 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-06 , 13.220000267 , 12.8478574753 , 14.6092996597 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-09 , 13.0399999619 , 12.8692855835 , 14.6072502136 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-10 , 12.970000267 , 12.8678569794 , 14.6064996719 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-11 , 12.7299995422 , 12.8464288712 , 14.6040496826 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-12 , 12.4399995804 , 12.8321428299 , 14.5990495682 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-13 , 12.4099998474 , 12.8078575134 , 14.5925998688 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-16 , 12.529999733 , 12.8285713196 , 14.5865497589 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-17 , 12.6300001144 , 12.8307142258 , 14.5809001923 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-18 , 12.7899999619 , 12.8400001526 , 14.5783500671 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-19 , 12.7600002289 , 12.8521432877 , 14.5782003403 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-20 , 12.470000267 , 12.8107147217 , 14.5742502213 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-23 , 12.470000267 , 12.7714290619 , 14.5673999786 , 0 , 7818.18066406 , 0.0 , 7818.18066406
